,운전 누적 시간,현재 상태,1-수소공급량,2-수소공급량,1-산소공급량,2-산소공급량,1-버너회전수,2-버너회전수,1-버너속도,2-버너속도,1-핀치횟수,2-핀치횟수,핀치두께-상,핀치두께-중,핀치두께-하,핀치두께2-상,핀치두께2-중,핀치두께2-하,전극간격,채널,전압(1차),전류(1차),역률(1차),전력(1차),온도(1차),전압(2차),전류(2차),역률(2차),전력(2차),온도(2차),강도,"Pinch No.1
정면부 측정 편차","Pinch No.2
정면부 측정 편차","Pinch No.1
측면부 측정 편차","Pinch No.2
측면부 측정 편차"
250,18366,1,104.991,93.03,57.147,70.437,15.948,15.948,42.528,47.844,43.857,49.173,4.717949999999999,4.9040099999999995,4.744529999999999,4.850849999999999,4.95717,4.86414,442.91582999999997,4.0,513.29967,46.448550000000004,131.91654,30.6999,31.896,633.0558599999999,11.46927,132.47472000000002,4.83756,34.554,392.055,0.0,0.0,0.0,0.0
251,56281,0,104.991,93.03,57.147,70.437,15.948,15.948,42.528,47.844,45.186,50.501999999999995,4.73124,4.89072,4.744529999999999,4.73124,4.86414,4.771109999999999,443.38097999999997,5.0,513.29967,46.448550000000004,131.91654,30.6999,31.896,632.09898,11.40282,132.52787999999998,4.797689999999999,34.554,376.10699999999997,0.0,0.0,0.0,0.0
252,22315,1,104.991,93.03,57.147,70.437,15.948,15.948,42.528,47.844,53.16,58.476,4.63821,4.850849999999999,4.691369999999999,4.53189,4.691369999999999,4.55847,443.36769,5.0,514.50906,46.42197,131.91654,30.75306,31.896,636.81693,11.376240000000001,132.54117,4.824269999999999,34.554,377.436,0.0,0.0,0.0,0.0
253,15600,0,104.991,93.03,57.147,70.437,15.948,15.948,42.528,47.844,54.489,59.805,4.598339999999999,4.797689999999999,4.6249199999999995,4.824269999999999,4.95717,4.850849999999999,443.00885999999997,6.0,514.50906,46.42197,131.91654,30.75306,31.896,641.1760499999999,11.40282,132.56775,4.86414,34.554,408.003,0.0,0.0,0.0,0.0
254,18598,1,104.991,93.03,57.147,70.437,15.948,15.948,42.528,47.844,46.515,51.830999999999996,4.67808,4.850849999999999,4.70466,4.717949999999999,4.86414,4.75782,443.63349,6.0,513.29967,46.448550000000004,131.91654,30.6999,31.896,637.6674899999999,11.442689999999999,132.54117,4.850849999999999,34.554,410.661,0.0,0.0,0.0,0.0
255,18598,1,104.991,93.03,57.147,70.437,15.948,15.948,42.528,47.844,47.844,53.16,4.55847,4.771109999999999,4.6249199999999995,4.797689999999999,4.9040099999999995,4.81098,443.20821,1.0,514.50906,46.42197,131.91654,30.75306,31.896,640.55142,11.336369999999999,132.47472000000002,4.850849999999999,34.554,366.804,0.0,0.0,0.0,0.0
256,16686,1,104.991,93.03,57.147,70.437,15.948,15.948,42.528,47.844,49.173,54.489,4.691369999999999,4.86414,4.73124,4.691369999999999,4.824269999999999,4.717949999999999,443.23479,2.0,514.50906,46.42197,131.91654,30.75306,31.896,638.6775299999999,11.19018,132.27537,4.771109999999999,34.554,342.882,0.0,0.0,0.0,0.0
257,23856,1,104.991,93.03,57.147,70.437,15.948,15.948,42.528,47.844,50.501999999999995,55.818,4.73124,4.89072,4.73124,4.6514999999999995,4.7844,4.691369999999999,442.96898999999996,3.0,514.50906,46.42197,131.91654,30.75306,31.896,628.85622,11.32308,132.00957,4.717949999999999,34.554,349.527,0.0,0.0,0.0,0.0
258,7170,0,104.991,93.03,57.147,70.437,15.948,15.948,42.528,47.844,51.830999999999996,57.147,4.545179999999999,4.717949999999999,4.571759999999999,4.61163,4.73124,4.6249199999999995,442.90254,4.0,514.50906,46.42197,131.91654,30.75306,31.896,633.74694,11.53572,132.38169,4.850849999999999,34.554,390.726,0.0,0.0,0.0,0.0
259,28965,1,101.00399999999999,91.701,54.489,70.437,15.948,15.948,42.528,47.844,3350.409,3343.764,4.55847,4.98375,4.49202,4.73124,5.11665,4.73124,443.64678,1.0,514.73499,46.99344,132.15576,31.244790000000002,33.225,648.9905699999999,11.32308,132.59432999999999,4.9173,35.882999999999996,358.83,0.0,0.0,0.0,0.0
260,38685,0,101.00399999999999,91.701,54.489,70.437,15.948,15.948,42.528,47.844,3351.738,3345.093,4.55847,4.997039999999999,4.50531,4.598339999999999,5.03691,4.58505,443.50058999999993,2.0,514.73499,46.99344,132.15576,31.244790000000002,33.225,645.3624,11.1636,132.42156,4.824269999999999,35.882999999999996,373.449,0.0,0.0,0.0,0.0
261,9720,0,101.00399999999999,91.701,54.489,70.437,15.948,15.948,42.528,47.844,3359.712,3353.067,4.49202,4.9173,4.41228,4.6514999999999995,5.076779999999999,4.63821,443.83284,2.0,515.59884,47.11305,132.2355,31.3644,35.882999999999996,651.10368,11.110439999999999,132.51459,4.86414,35.882999999999996,377.436,0.0,0.0,0.0,0.0
262,23924,1,101.00399999999999,91.701,54.489,70.437,15.948,15.948,42.528,47.844,3353.067,3346.422,4.5186,4.95717,4.47873,4.73124,5.03691,4.717949999999999,443.79296999999997,3.0,514.73499,46.99344,132.15576,31.244790000000002,33.225,647.11668,11.17689,132.43485,4.83756,35.882999999999996,352.185,0.0,0.0,0.0,0.0
263,29804,1,101.00399999999999,91.701,54.489,70.437,15.948,15.948,42.528,47.844,3354.3959999999997,3347.7509999999997,4.6249199999999995,5.050199999999999,4.571759999999999,4.571759999999999,4.997039999999999,4.55847,443.47400999999996,4.0,514.73499,46.99344,132.15576,31.244790000000002,33.225,653.6022,11.38953,132.67407,4.98375,35.882999999999996,394.71299999999997,0.0,0.0,0.0,0.0
264,5880,0,101.00399999999999,91.701,54.489,70.437,15.948,15.948,42.528,47.844,3358.383,3351.738,4.50531,4.94388,4.43886,4.717949999999999,5.06349,4.691369999999999,443.97902999999997,1.0,515.59884,47.11305,132.2355,31.3644,35.882999999999996,651.4890899999999,11.26992,132.67407,4.93059,35.882999999999996,358.83,0.0,0.0,0.0,0.0
265,39410,0,101.00399999999999,91.701,54.489,70.437,15.948,15.948,42.528,47.844,3355.725,3349.08,4.53189,4.95717,4.46544,4.73124,5.09007,4.717949999999999,443.81955,5.0,514.73499,46.99344,132.15576,31.244790000000002,33.225,642.8372999999999,11.32308,132.67407,4.86414,35.882999999999996,381.423,0.0,0.0,0.0,0.0
266,29689,1,101.00399999999999,91.701,54.489,70.437,15.948,15.948,42.528,47.844,3357.054,3350.409,4.47873,4.9040099999999995,4.42557,4.55847,4.97046,4.545179999999999,444.16508999999996,6.0,514.73499,46.99344,132.15576,31.244790000000002,33.225,651.1967099999999,11.362950000000001,132.70065,4.94388,35.882999999999996,413.31899999999996,0.0,0.0,0.0,0.0
267,9721,0,101.00399999999999,91.701,54.489,70.437,15.948,15.948,42.528,47.844,3361.0409999999997,3354.3959999999997,4.50531,4.93059,4.43886,4.58505,4.997039999999999,4.545179999999999,443.43414,3.0,515.59884,47.11305,132.2355,31.3644,35.882999999999996,648.96399,11.17689,132.43485,4.850849999999999,35.882999999999996,352.185,0.0,0.0,0.0,0.0
268,59087,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,199.35,199.35,4.50531,4.50531,4.46544,4.55847,4.73124,4.5186,442.79622,1.0,512.2364699999999,47.64465,132.31524,31.550459999999998,27.909,658.2138299999999,11.230049999999999,132.78038999999998,4.98375,33.225,357.501,0.0,0.0,0.0,0.0
269,23756,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,200.679,200.679,4.571759999999999,4.55847,4.5186,4.6514999999999995,4.824269999999999,4.6249199999999995,443.3544,2.0,512.2364699999999,47.64465,132.31524,31.550459999999998,27.909,654.35973,11.08386,132.67407,4.89072,33.225,361.488,0.0,0.0,0.0,0.0
270,20876,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,204.666,204.666,4.58505,4.571759999999999,4.55847,4.55847,4.717949999999999,4.53189,443.23479,5.0,512.2364699999999,47.64465,132.31524,31.550459999999998,27.909,654.12051,11.26992,132.80697,4.95717,33.225,385.40999999999997,0.0,0.0,0.0,0.0
271,53163,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,205.995,205.995,4.55847,4.53189,4.5186,4.50531,4.75782,4.49202,443.08859999999993,6.0,512.2364699999999,47.64465,132.31524,31.550459999999998,27.909,658.2537,11.2965,132.82026,4.997039999999999,33.225,392.055,0.0,0.0,0.0,0.0
272,35757,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,215.298,215.298,4.55847,4.5186,4.50531,4.571759999999999,4.717949999999999,4.53189,443.40756,1.0,512.31621,47.21937,132.15576,31.218209999999996,27.909,642.86388,11.32308,132.6342,4.8774299999999995,33.225,349.527,0.0,0.0,0.0,0.0
273,61568,0,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,216.62699999999998,216.62699999999998,4.55847,4.53189,4.5186,4.63821,4.7844,4.61163,443.43414,2.0,512.31621,47.21937,132.15576,31.218209999999996,27.909,652.2067499999999,11.1636,132.52787999999998,4.8774299999999995,33.225,365.47499999999997,0.0,0.0,0.0,0.0
274,9005,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,217.956,217.956,4.49202,4.49202,4.43886,4.571759999999999,4.771109999999999,4.53189,443.16833999999994,3.0,512.31621,47.21937,132.15576,31.218209999999996,27.909,653.7749699999999,11.28321,132.36839999999998,4.9173,33.225,358.83,0.0,0.0,0.0,0.0
275,9005,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,220.614,220.614,4.53189,4.47873,4.49202,4.61163,4.744529999999999,4.58505,443.76639,5.0,512.31621,47.21937,132.15576,31.218209999999996,27.909,651.0771,11.2965,132.75381,4.93059,33.225,385.40999999999997,0.0,0.0,0.0,0.0
276,35517,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,239.22,239.22,4.55847,4.53189,4.49202,4.58505,4.771109999999999,4.545179999999999,443.42085,1.0,506.53506,47.89716,132.36839999999998,31.377689999999998,33.225,654.0009,11.1636,132.82026,4.93059,31.896,348.198,0.0,0.0,0.0,0.0
277,56358,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,240.549,240.549,4.5186,4.49202,4.46544,4.545179999999999,4.70466,4.50531,443.46072,2.0,506.53506,47.89716,132.36839999999998,31.377689999999998,33.225,654.0673499999999,11.017409999999998,132.72723,4.86414,31.896,356.17199999999997,0.0,0.0,0.0,0.0
278,32744,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,243.207,243.207,4.5186,4.49202,4.46544,4.691369999999999,4.81098,4.67808,443.72652,4.0,506.53506,47.89716,132.36839999999998,31.377689999999998,33.225,652.56558,11.28321,132.79368,4.95717,31.896,366.804,0.0,0.0,0.0,0.0
279,62231,0,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,244.536,244.536,4.5186,4.50531,4.47873,4.66479,4.824269999999999,4.63821,443.36769,5.0,506.53506,47.89716,132.36839999999998,31.377689999999998,33.225,650.19996,11.20347,132.84684,4.9040099999999995,31.896,376.10699999999997,0.0,0.0,0.0,0.0
280,44163,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,487.743,487.743,4.63821,4.31925,4.61163,4.6249199999999995,4.545179999999999,4.6249199999999995,443.15504999999996,2.0,513.03387,22.84551,771.44463,11.1636,17.277,652.04727,11.09715,132.6342,4.86414,30.567,358.83,0.0,0.0,0.0,0.0
281,26517,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,490.401,490.401,4.61163,4.31925,4.598339999999999,4.66479,4.58505,4.66479,443.20821,3.0,508.28934,34.31478,122.89263,20.93175,30.567,651.32961,11.110439999999999,132.60762,4.86414,31.896,345.53999999999996,0.0,0.0,0.0,0.0
282,18716,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,491.72999999999996,491.72999999999996,4.571759999999999,4.43886,4.545179999999999,4.63821,4.691369999999999,4.61163,443.06201999999996,4.0,508.28934,34.31478,122.89263,20.93175,30.567,657.01773,11.2965,132.79368,4.997039999999999,31.896,368.133,0.0,0.0,0.0,0.0
283,51128,1,97.017,91.701,53.16,70.437,15.948,15.948,42.528,47.844,493.05899999999997,493.05899999999997,4.5186,4.3989899999999995,4.50531,4.55847,4.66479,4.55847,443.15504999999996,5.0,508.28934,34.31478,122.89263,20.93175,30.567,649.52217,11.26992,132.78038999999998,4.9040099999999995,31.896,377.436,0.0,0.0,0.0,0.0
284,25612,1,99.675,89.04299999999999,55.818,69.108,15.948,15.948,42.528,47.844,31.896,31.896,4.34583,3.6414600000000004,4.34583,4.41228,2.7510299999999996,4.42557,442.90254,1.0,511.05366000000004,46.35552,131.79693,30.42081,31.896,630.53076,11.41611,132.44814,4.7844,30.567,332.25,0.0,0.0,0.0,0.0
285,33299,1,99.675,89.04299999999999,55.818,69.108,15.948,15.948,42.528,47.844,33.225,33.225,4.37241,3.37566,4.37241,4.42557,3.3225,4.42557,442.42409999999995,2.0,511.05366000000004,46.35552,131.79693,30.42081,31.896,633.20205,11.256630000000001,132.27537,4.744529999999999,30.567,341.553,0.0,0.0,0.0,0.0
286,24171,1,99.675,89.04299999999999,55.818,69.108,15.948,15.948,42.528,47.844,35.882999999999996,35.882999999999996,4.33254,3.17631,4.35912,4.37241,3.3225,4.3857,442.71648,3.0,511.05366000000004,46.35552,131.79693,30.42081,31.896,631.32816,11.349659999999998,132.07602,4.744529999999999,30.567,332.25,0.0,0.0,0.0,0.0
287,53016,1,99.675,89.04299999999999,55.818,69.108,15.948,15.948,42.528,47.844,37.211999999999996,37.211999999999996,4.3989899999999995,3.25605,4.41228,4.42557,2.8041899999999997,4.42557,443.24807999999996,4.0,511.05366000000004,46.35552,131.79693,30.42081,31.896,629.25492,11.549009999999999,132.39498,4.81098,30.567,346.86899999999997,0.0,0.0,0.0,0.0
289,41573,1,95.688,91.701,53.16,70.437,15.948,15.948,42.528,47.844,176.757,176.757,4.66479,4.70466,4.598339999999999,4.6514999999999995,4.6514999999999995,4.6249199999999995,443.14176,1.0,522.58938,46.6479,132.07602,31.417559999999998,30.567,650.5853699999999,11.40282,132.54117,4.95717,30.567,354.84299999999996,0.0,0.0,0.0,0.0
292,59383,1,94.359,91.701,51.830999999999996,70.437,15.948,15.948,42.528,47.844,2273.919,2273.919,4.49202,3.65475,4.50531,4.58505,2.85735,4.598339999999999,442.23803999999996,3.0,507.34575,45.95681999999999,131.23874999999998,29.822760000000002,25.250999999999998,610.84827,11.562299999999999,131.70389999999998,4.6249199999999995,25.250999999999998,326.93399999999997,-0.5099999999999998,0.129999999999999,-0.1399999999999999,0.73
293,59383,1,94.359,91.701,51.830999999999996,70.437,15.948,15.948,42.528,47.844,2279.235,2279.235,4.53189,3.73449,4.53189,4.45215,2.71116,4.47873,442.14500999999996,1.0,511.99725,45.810629999999996,131.27862,29.99553,26.58,624.61671,11.58888,132.24879,4.7844,25.250999999999998,337.566,0.1999999999999993,-0.08000000000000007,-0.24000000000000005,0.38999999999999996
294,31982,1,91.701,86.38499999999999,51.830999999999996,59.805,15.948,15.948,42.528,47.844,203.337,203.337,4.47873,2.3257499999999998,4.46544,4.43886,1.20939,4.43886,443.42085,2.0,509.84427,47.325689999999994,132.08930999999998,31.138469999999998,27.909,649.28295,11.150310000000001,132.58104,4.86414,25.250999999999998,354.84299999999996,-0.17999999999999972,-0.3000000000000007,0.16999999999999993,1.3299999999999998
295,21657,1,91.701,85.056,51.830999999999996,58.476,15.948,15.948,42.528,47.844,227.259,225.93,4.50531,2.3922,4.47873,4.46544,1.2891299999999999,5.09007,441.21471,1.0,507.97038000000003,47.39213999999999,132.08930999999998,31.03215,27.909,640.13943,11.362950000000001,132.64749,4.8774299999999995,25.250999999999998,350.856,0.23000000000000043,0.07000000000000028,1.2,1.04
296,28812,1,91.701,85.056,51.830999999999996,59.805,15.948,15.948,42.528,47.844,216.62699999999998,216.62699999999998,4.53189,2.24601,4.50531,4.50531,1.22268,5.43561,441.8925,5.0,509.84427,47.325689999999994,132.08930999999998,31.138469999999998,27.909,641.02986,11.40282,132.64749,4.8774299999999995,25.250999999999998,368.133,-0.08999999999999986,-0.10999999999999943,1.25,0.71
297,25927,1,90.372,85.056,50.501999999999995,58.476,15.948,15.948,42.528,47.844,229.917,228.588,4.45215,2.2725899999999997,4.42557,4.35912,1.16952,4.89072,441.41405999999995,2.0,507.97038000000003,47.39213999999999,132.08930999999998,31.03215,27.909,639.249,11.20347,132.47472000000002,4.797689999999999,25.250999999999998,349.527,0.02999999999999936,-0.009999999999999787,1.09,0.9299999999999999
298,57361,1,91.701,87.714,51.830999999999996,63.792,15.948,15.948,42.528,47.844,4428.228,4429.557,4.691369999999999,2.45865,4.691369999999999,4.30596,2.37891,4.3857,442.46397,3.0,519.67887,46.30236,131.99627999999998,30.99228,33.225,641.86713,11.243340000000002,132.16905,4.81098,33.225,425.28,-0.10999999999999943,-0.47000000000000064,-0.39,-0.18999999999999995
301,56761,1,91.701,87.714,51.830999999999996,63.792,15.948,15.948,42.528,47.844,4442.847,4444.1759999999995,4.67808,2.33904,4.67808,4.33254,2.33904,4.3989899999999995,442.39752,5.0,513.89772,46.31565,131.94312,30.63345,31.896,633.89313,11.349659999999998,132.56775,4.797689999999999,33.225,334.908,-0.11999999999999922,-0.33000000000000007,0.0,0.0
302,31221,1,91.701,87.714,51.830999999999996,63.792,15.948,15.948,42.528,47.844,4444.1759999999995,4445.505,4.6514999999999995,2.23272,4.63821,4.30596,2.16627,4.37241,441.77289,6.0,513.89772,46.31565,131.94312,30.63345,31.896,640.47168,11.376240000000001,132.59432999999999,4.850849999999999,33.225,362.817,0.11000000000000121,-0.6900000000000013,-0.07000000000000006,0.18999999999999995
303,14048,1,91.701,87.714,51.830999999999996,63.792,15.948,15.948,42.528,47.844,4438.86,4440.189,4.66479,2.5782599999999998,4.66479,4.34583,2.24601,4.42557,442.46397,2.0,513.89772,46.31565,131.94312,30.63345,31.896,641.41527,11.123729999999998,132.35511,4.771109999999999,33.225,333.579,-0.22000000000000064,-0.7599999999999998,-0.38,-0.08000000000000007
305,26887,1,91.701,87.714,51.830999999999996,63.792,15.948,15.948,42.528,47.844,4426.898999999999,4428.228,4.73124,2.5118099999999997,4.717949999999999,4.30596,2.3124599999999997,4.37241,442.90254,2.0,519.67887,46.30236,131.99627999999998,30.99228,33.225,644.64474,11.20347,132.28866,4.824269999999999,33.225,341.553,-0.379999999999999,-0.4400000000000013,-0.42,-0.09999999999999998
309,19864,1,83.727,86.38499999999999,45.186,62.463,15.948,15.948,42.528,47.844,1532.337,1527.021,4.55847,2.23272,4.5186,4.58505,1.8074400000000002,4.55847,441.7596,2.0,507.43877999999995,45.65115,131.26532999999998,29.6367,30.567,608.65542,11.349659999999998,131.90324999999999,4.571759999999999,33.225,314.973,-0.09999999999999964,-0.7899999999999991,-0.7799999999999999,-0.16999999999999993
312,26350,1,83.727,86.38499999999999,45.186,62.463,15.948,15.948,42.528,47.844,1546.956,1541.6399999999999,4.46544,2.13969,4.42557,4.63821,1.67454,4.598339999999999,441.98553,4.0,510.08349,45.252449999999996,131.09256,29.5038,31.896,638.63766,11.681909999999998,132.43485,4.81098,33.225,326.93399999999997,0.11999999999999922,-0.75,-0.36000000000000004,-0.040000000000000036
313,20944,1,83.727,86.38499999999999,45.186,62.463,15.948,15.948,42.528,47.844,1537.653,1532.337,4.46544,2.2593,4.42557,4.61163,1.6080899999999998,4.58505,441.28116,4.0,507.43877999999995,45.65115,131.26532999999998,29.6367,30.567,638.63766,11.65533,132.43485,4.81098,33.225,326.93399999999997,-0.13000000000000078,-0.5400000000000009,-0.79,-0.36
